date,freight_usd_per_day,vessel_class,data_confidence
2019-11-10,7089.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-11-17,6857.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-11-24,7188.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-12-01,7343.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-12-08,7389.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-12-15,7539.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-12-22,7267.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2019-12-29,7077.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-01-05,7205.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-01-12,6639.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-01-19,6552.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-01-26,6356.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-02-02,5957.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-02-09,6041.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-02-16,6007.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-02-23,5829.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-03-01,5938.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-03-08,5782.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-03-15,5469.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-03-22,5366.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-03-29,5399.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-04-05,5479.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-04-12,5661.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-04-19,5539.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-04-26,5367.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-05-03,5626.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-05-10,6007.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-05-17,5606.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-05-24,5538.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-05-31,5661.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-06-07,5912.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-06-14,6341.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-06-21,6528.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-06-28,6391.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-07-05,6767.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-07-12,6517.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-07-19,6599.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-07-26,7427.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-08-02,7482.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-08-09,7703.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-08-16,7639.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-08-23,7651.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-08-30,8043.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-09-06,8691.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-09-13,8709.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-09-20,8447.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-09-27,9040.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-10-04,9999.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-10-11,10043.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-10-18,9709.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-10-25,9769.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-11-01,9836.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-11-08,9714.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-11-15,9846.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-11-22,9414.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-11-29,9961.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-12-06,10490.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-12-13,10825.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-12-20,11432.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2020-12-27,12162.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-01-03,13231.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-01-10,13039.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-01-17,13071.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-01-24,13622.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-01-31,13653.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-02-07,14328.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-02-14,14729.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-02-21,15335.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-02-28,15515.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-03-07,14713.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-03-14,14583.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-03-21,15091.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-03-28,15088.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-04-04,16156.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-04-11,16030.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-04-18,16560.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-04-25,16598.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-05-02,16675.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-05-09,16662.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-05-16,16891.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-05-23,17883.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-05-30,19000.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-06-06,19444.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-06-13,21555.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-06-20,20033.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-06-27,20692.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-07-04,20603.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-07-11,21582.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-07-18,22915.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-07-25,24181.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-08-01,25025.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-08-08,25466.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-08-15,24733.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-08-22,26635.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-08-29,29054.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-09-05,31598.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-09-12,35779.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-09-19,36692.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-09-26,35292.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-10-03,32692.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-10-10,35129.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-10-17,36764.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-10-24,34902.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-10-31,34232.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-11-07,32518.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-11-14,32791.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-11-21,32069.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-11-28,30521.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-12-05,29334.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-12-12,28617.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-12-19,28509.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2021-12-26,27786.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-01-02,30116.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-01-09,29648.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-01-16,31223.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-01-23,28527.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-01-30,29205.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-02-06,27253.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-02-13,25035.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-02-20,25214.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-02-27,24631.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-03-06,25178.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-03-13,24276.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-03-20,24541.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-03-27,23132.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-04-03,22208.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-04-10,20164.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-04-17,18966.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-04-24,19349.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-05-01,17794.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-05-08,18265.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-05-15,18024.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-05-22,17285.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-05-29,18265.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-06-05,18272.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-06-12,17746.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-06-19,17846.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-06-26,17975.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-07-03,17642.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-07-10,17313.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-07-17,17720.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-07-24,17639.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-07-31,18108.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-08-07,18125.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-08-14,17327.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-08-21,15678.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-08-28,15840.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-09-04,17034.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-09-11,17201.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-09-18,16727.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-09-25,16765.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-10-02,16095.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-10-09,15544.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-10-16,14748.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-10-23,14311.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-10-30,13487.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-11-06,13077.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-11-13,13062.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-11-20,14066.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-11-27,12896.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-12-04,12748.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-12-11,12016.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-12-18,12035.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2022-12-25,11803.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-01-01,10854.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-01-08,10616.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-01-15,10464.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-01-22,11247.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-01-29,10762.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-02-05,10802.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-02-12,10720.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-02-19,10237.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-02-26,10751.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-03-05,10552.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-03-12,11008.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-03-19,10654.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-03-26,10775.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-04-02,10658.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-04-09,11288.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-04-16,10500.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-04-23,10564.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-04-30,10814.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-05-07,10898.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-05-14,12358.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-05-21,12180.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-05-28,11689.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-06-04,11820.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-06-11,11347.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-06-18,10931.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-06-25,11197.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-07-02,11380.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-07-09,10968.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-07-16,10568.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-07-23,10328.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-07-30,10498.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-08-06,11069.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-08-13,11222.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-08-20,10533.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-08-27,10905.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-09-03,10168.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-09-10,9898.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-09-17,10837.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-09-24,10279.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-10-01,10054.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-10-08,10666.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-10-15,11834.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-10-22,11465.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-10-29,11405.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-11-05,12197.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-11-12,12984.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-11-19,12645.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-11-26,12859.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-12-03,13711.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-12-10,14141.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-12-17,13219.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-12-24,13135.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2023-12-31,12694.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-01-07,12781.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-01-14,12433.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-01-21,12374.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-01-28,11716.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-02-04,11666.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-02-11,11521.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-02-18,11918.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-02-25,11704.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-03-03,11283.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-03-10,11300.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-03-17,11018.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-03-24,10845.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-03-31,10897.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-04-07,11299.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-04-14,11858.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-04-21,11768.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-04-28,11401.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-05-05,10805.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-05-12,10924.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-05-19,11036.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-05-26,10637.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-06-02,10548.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-06-09,10719.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-06-16,11539.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-06-23,11309.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-06-30,11087.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-07-07,10981.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-07-14,11196.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-07-21,11270.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-07-28,11399.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-08-04,11612.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-08-11,11706.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-08-18,12609.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-08-25,11372.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-09-01,11313.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-09-08,11679.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-09-15,11579.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-09-22,11561.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-09-29,11599.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-10-06,11844.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-10-13,12340.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-10-20,12212.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-10-27,12135.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-11-03,11945.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-11-10,12356.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-11-17,11732.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-11-24,11790.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-12-01,12272.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-12-08,13030.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-12-15,12989.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-12-22,13066.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2024-12-29,12930.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-01-05,13575.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-01-12,13712.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-01-19,13919.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-01-26,14044.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-02-02,13982.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-02-09,12885.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-02-16,12533.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-02-23,11815.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-03-02,11868.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-03-09,11617.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-03-16,12359.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-03-23,12267.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-03-30,13198.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-04-06,13638.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-04-13,12735.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-04-20,12340.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-04-27,12270.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-05-04,11708.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-05-11,12377.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-05-18,12599.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-05-25,12701.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-06-01,12355.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-06-08,12325.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-06-15,12251.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-06-22,11897.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-06-29,12274.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-07-06,12770.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-07-13,12994.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-07-20,11665.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-07-27,11962.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-08-03,11819.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-08-10,12365.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-08-17,14033.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-08-24,13112.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-08-31,13349.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-09-07,14070.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-09-14,13036.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-09-21,14055.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-09-28,14134.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-10-05,14360.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-10-12,14517.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-10-19,14657.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-10-26,14914.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-11-02,15341.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-11-09,15961.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-11-16,15962.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-11-23,15733.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-11-30,14939.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-12-07,14839.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-12-14,15210.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-12-21,15225.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2025-12-28,15002.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-01-04,15085.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-01-11,15917.0,Panamax,synthetic_calibrated_to_public_rate_ranges
