date,freight_usd_per_day,vessel_class,data_confidence
2020-05-03,4194.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-05-10,4394.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-05-17,4331.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-05-24,4398.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-05-31,4560.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-06-07,4825.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-06-14,4868.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-06-21,5039.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-06-28,5091.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-07-05,5338.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-07-12,5634.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-07-19,5911.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-07-26,6208.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-08-02,6417.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-08-09,6513.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-08-16,6609.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-08-23,6441.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-08-30,6685.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-09-06,6648.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-09-13,6842.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-09-20,7480.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-09-27,7884.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-10-04,8288.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-10-11,8518.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-10-18,8624.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-10-25,8893.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-11-01,9074.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-11-08,8907.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-11-15,8901.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-11-22,8935.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-11-29,9379.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-12-06,10170.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-12-13,10878.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-12-20,11996.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2020-12-27,11767.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-01-03,11860.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-01-10,12159.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-01-17,12150.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-01-24,12312.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-01-31,12196.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-02-07,13132.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-02-14,12933.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-02-21,13320.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-02-28,14628.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-03-07,14746.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-03-14,14239.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-03-21,14361.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-03-28,15009.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-04-04,15158.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-04-11,16118.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-04-18,16596.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-04-25,16929.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-05-02,16499.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-05-09,17435.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-05-16,18423.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-05-23,19550.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-05-30,20099.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-06-06,20299.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-06-13,21248.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-06-20,20504.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-06-27,20437.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-07-04,21294.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-07-11,21565.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-07-18,21696.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-07-25,23579.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-08-01,24426.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-08-08,24484.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-08-15,25463.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-08-22,26866.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-08-29,28525.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-09-05,30782.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-09-12,34563.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-09-19,36553.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-09-26,34260.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-10-03,34912.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-10-10,36553.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-10-17,35928.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-10-24,35471.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-10-31,33113.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-11-07,32658.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-11-14,33633.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-11-21,32635.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-11-28,30122.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-12-05,29028.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-12-12,27439.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-12-19,27702.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2021-12-26,27742.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-01-02,29417.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-01-09,28562.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-01-16,28627.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-01-23,27635.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-01-30,25611.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-02-06,24503.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-02-13,24809.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-02-20,24764.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-02-27,23717.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-03-06,23233.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-03-13,22356.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-03-20,21613.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-03-27,21704.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-04-03,20764.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-04-10,19909.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-04-17,18785.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-04-24,18606.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-05-01,17537.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-05-08,16996.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-05-15,15950.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-05-22,15700.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-05-29,16404.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-06-05,16552.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-06-12,16101.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-06-19,15565.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-06-26,15606.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-07-03,15512.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-07-10,14979.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-07-17,15108.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-07-24,15183.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-07-31,14593.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-08-07,14252.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-08-14,13546.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-08-21,12724.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-08-28,13119.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-09-04,13072.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-09-11,12606.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-09-18,12151.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-09-25,12809.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-10-02,11866.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-10-09,11377.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-10-16,11585.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-10-23,11378.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-10-30,10815.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-11-06,10591.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-11-13,10052.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-11-20,10369.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-11-27,10278.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-12-04,10021.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-12-11,9131.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-12-18,8982.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2022-12-25,8523.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-01-01,8004.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-01-08,7969.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-01-15,8187.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-01-22,8311.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-01-29,7945.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-02-05,7868.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-02-12,8068.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-02-19,7872.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-02-26,7910.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-03-05,8149.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-03-12,8408.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-03-19,8537.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-03-26,8394.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-04-02,8165.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-04-09,8394.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-04-16,8125.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-04-23,8021.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-04-30,7970.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-05-07,8207.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-05-14,8576.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-05-21,8907.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-05-28,8567.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-06-04,8476.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-06-11,8249.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-06-18,8057.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-06-25,8091.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-07-02,8588.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-07-09,8407.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-07-16,8723.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-07-23,8295.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-07-30,8032.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-08-06,7620.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-08-13,7907.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-08-20,7799.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-08-27,7736.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-09-03,7876.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-09-10,7731.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-09-17,8169.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-09-24,8188.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-10-01,8105.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-10-08,8618.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-10-15,9244.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-10-22,8835.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-10-29,8598.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-11-05,8874.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-11-12,9295.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-11-19,9015.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-11-26,8436.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-12-03,8512.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-12-10,8615.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-12-17,8806.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-12-24,8863.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2023-12-31,8922.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-01-07,8444.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-01-14,8281.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-01-21,8391.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-01-28,8061.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-02-04,8192.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-02-11,8460.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-02-18,8547.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-02-25,8729.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-03-03,8337.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-03-10,8085.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-03-17,7924.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-03-24,8021.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-03-31,7826.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-04-07,8079.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-04-14,8253.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-04-21,8403.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-04-28,8265.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-05-05,8192.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-05-12,8427.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-05-19,8907.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-05-26,8798.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-06-02,8375.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-06-09,8517.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-06-16,8810.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-06-23,8976.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-06-30,8828.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-07-07,8851.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-07-14,9031.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-07-21,8788.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-07-28,8660.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-08-04,8086.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-08-11,8248.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-08-18,8449.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-08-25,8196.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-09-01,8239.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-09-08,8146.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-09-15,8283.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-09-22,8281.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-09-29,8034.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-10-06,8201.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-10-13,8660.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-10-20,8458.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-10-27,8675.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-11-03,8742.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-11-10,8768.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-11-17,8634.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-11-24,8627.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-12-01,8807.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-12-08,8776.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-12-15,9093.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-12-22,9167.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2024-12-29,9414.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-01-05,9770.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-01-12,9461.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-01-19,9689.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-01-26,9486.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-02-02,9525.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-02-09,9204.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-02-16,9401.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-02-23,9173.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-03-02,9062.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-03-09,9159.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-03-16,9249.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-03-23,9175.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-03-30,9468.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-04-06,9616.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-04-13,8934.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-04-20,9287.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-04-27,9226.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-05-04,9016.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-05-11,9380.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-05-18,9852.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-05-25,9577.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-06-01,9354.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-06-08,9739.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-06-15,9736.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-06-22,9423.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-06-29,9725.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-07-06,10253.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-07-13,10463.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-07-20,10175.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-07-27,10153.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-08-03,10754.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-08-10,10803.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-08-17,11011.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-08-24,10614.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-08-31,10233.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-09-07,10370.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-09-14,9966.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-09-21,10742.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-09-28,11427.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-10-05,11871.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-10-12,12036.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-10-19,12101.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-10-26,12604.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-11-02,12632.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-11-09,13381.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-11-16,13736.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-11-23,13193.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-11-30,13080.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-12-07,12465.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-12-14,12887.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-12-21,13715.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2025-12-28,13372.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-01-04,13516.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-01-11,13711.0,Handysize,synthetic_calibrated_to_public_rate_ranges
