date,portcalls_dry_bulk,export_dry_bulk,month
2019-04-16,1,78166,4
2019-04-17,0,0,4
2019-04-18,2,135333,4
2019-04-19,1,87087,4
2019-04-20,3,172679,4
2019-04-21,2,47095,4
2019-04-22,2,80817,4
2019-04-23,3,142789,4
2019-04-24,0,0,4
2019-04-25,3,60720,4
2019-04-26,1,37645,4
2019-04-27,1,37051,4
2019-04-28,1,35959,4
2019-04-29,1,33994,4
2019-04-30,1,52358,4
2019-05-01,6,223195,5
2019-05-02,2,63622,5
2019-05-03,2,111408,5
2019-05-04,3,156248,5
2019-05-05,2,54449,5
2019-05-06,2,150494,5
2019-05-07,0,0,5
2019-05-08,5,258279,5
2019-05-09,1,72504,5
2019-05-10,0,0,5
2019-05-11,2,136148,5
2019-05-12,3,125982,5
2019-05-13,4,156528,5
2019-05-14,2,15827,5
2019-05-15,1,38058,5
2019-05-16,2,95777,5
2019-05-17,4,268793,5
2019-05-18,1,39098,5
2019-05-19,2,50365,5
2019-05-20,0,0,5
2019-05-21,3,194941,5
2019-05-22,2,186022,5
2019-05-23,1,0,5
2019-05-24,0,0,5
2019-05-25,2,76070,5
2019-05-26,1,79379,5
2019-05-27,2,123158,5
2019-05-28,2,66847,5
2019-05-29,2,164545,5
2019-05-30,4,249130,5
2019-05-31,2,138205,5
2019-06-01,1,0,6
2019-06-02,1,22828,6
2019-06-03,0,0,6
2019-06-04,1,47208,6
2019-06-05,4,85998,6
2019-06-06,2,84045,6
2019-06-07,0,0,6
2019-06-08,1,41573,6
2019-06-09,5,299752,6
2019-06-10,1,50151,6
2019-06-11,1,115491,6
2019-06-12,3,185272,6
2019-06-13,0,0,6
2019-06-14,2,120200,6
2019-06-15,2,93921,6
2019-06-16,2,60669,6
2019-06-17,1,39632,6
2019-06-18,3,171965,6
2019-06-19,2,79160,6
2019-06-20,2,85428,6
2019-06-21,1,74383,6
2019-06-22,0,0,6
2019-06-23,3,204422,6
2019-06-24,2,64768,6
2019-06-25,3,126794,6
2019-06-26,1,55340,6
2019-06-27,2,51262,6
2019-06-28,0,0,6
2019-06-29,4,137351,6
2019-06-30,2,154773,6
2019-07-01,2,89678,7
2019-07-02,0,0,7
2019-07-03,1,77263,7
2019-07-04,1,73159,7
2019-07-05,1,47996,7
2019-07-06,2,52831,7
2019-07-07,1,47340,7
2019-07-08,2,161420,7
2019-07-09,1,34286,7
2019-07-10,2,69717,7
2019-07-11,2,49954,7
2019-07-12,2,158249,7
2019-07-13,2,19315,7
2019-07-14,3,134743,7
2019-07-15,2,162968,7
2019-07-16,0,0,7
2019-07-17,2,56391,7
2019-07-18,3,193525,7
2019-07-19,2,122905,7
2019-07-20,1,24259,7
2019-07-21,4,235649,7
2019-07-22,0,0,7
2019-07-23,1,57893,7
2019-07-24,4,254205,7
2019-07-25,3,164473,7
2019-07-26,1,112723,7
2019-07-27,2,60788,7
2019-07-28,2,143179,7
2019-07-29,3,148904,7
2019-07-30,2,59069,7
2019-07-31,2,97509,7
2019-08-01,1,28612,8
2019-08-02,3,175336,8
2019-08-03,1,115491,8
2019-08-04,2,71638,8
2019-08-05,3,161393,8
2019-08-06,1,35035,8
2019-08-07,2,114357,8
2019-08-08,1,114863,8
2019-08-09,2,50520,8
2019-08-10,0,0,8
2019-08-11,4,273836,8
2019-08-12,0,0,8
2019-08-13,2,113955,8
2019-08-14,3,143481,8
2019-08-15,1,45481,8
2019-08-16,2,26728,8
2019-08-17,2,70144,8
2019-08-18,2,44162,8
2019-08-19,1,42372,8
2019-08-20,1,110467,8
2019-08-21,1,46272,8
2019-08-22,1,60784,8
2019-08-23,3,129428,8
2019-08-24,2,84085,8
2019-08-25,2,142685,8
2019-08-26,2,44624,8
2019-08-27,1,32764,8
2019-08-28,2,123373,8
2019-08-29,2,18035,8
2019-08-30,1,56344,8
2019-08-31,5,279149,8
2019-09-01,1,25859,9
2019-09-02,2,107086,9
2019-09-03,1,111576,9
2019-09-04,2,102686,9
2019-09-05,0,0,9
2019-09-06,2,68580,9
2019-09-07,1,30554,9
2019-09-08,2,78777,9
2019-09-09,2,70516,9
2019-09-10,2,52897,9
2019-09-11,1,17991,9
2019-09-12,2,30601,9
2019-09-13,3,120398,9
2019-09-14,0,0,9
2019-09-15,3,92213,9
2019-09-16,3,63376,9
2019-09-17,3,151491,9
2019-09-18,1,73916,9
2019-09-19,2,121357,9
2019-09-20,2,77528,9
2019-09-21,1,78706,9
2019-09-22,2,112396,9
2019-09-23,1,29009,9
2019-09-24,4,200296,9
2019-09-25,2,76669,9
2019-09-26,2,73821,9
2019-09-27,2,81087,9
2019-09-28,4,243112,9
2019-09-29,1,44016,9
2019-09-30,2,75859,9
2019-10-01,2,89547,10
2019-10-02,3,213427,10
2019-10-03,1,35665,10
2019-10-04,1,38274,10
2019-10-05,1,76335,10
2019-10-06,1,77604,10
2019-10-07,2,75147,10
2019-10-08,3,111254,10
2019-10-09,1,28034,10
2019-10-10,2,93137,10
2019-10-11,0,0,10
2019-10-12,2,144946,10
2019-10-13,2,100716,10
2019-10-14,1,77263,10
2019-10-15,2,32425,10
2019-10-16,4,119398,10
2019-10-17,0,0,10
2019-10-18,1,33230,10
2019-10-19,3,134606,10
2019-10-20,2,46696,10
2019-10-21,1,50160,10
2019-10-22,2,107466,10
2019-10-23,2,114331,10
2019-10-24,2,35230,10
2019-10-25,2,73394,10
2019-10-26,2,114131,10
2019-10-27,2,95571,10
2019-10-28,2,123154,10
2019-10-29,2,61196,10
2019-10-30,2,93487,10
2019-10-31,3,89697,10
2019-11-01,1,72644,11
2019-11-02,2,74347,11
2019-11-03,2,55830,11
2019-11-04,2,53463,11
2019-11-05,2,104760,11
2019-11-06,3,144877,11
2019-11-07,1,49738,11
2019-11-08,2,74912,11
2019-11-09,2,69231,11
2019-11-10,3,90447,11
2019-11-11,3,123525,11
2019-11-12,4,137984,11
2019-11-13,2,74353,11
2019-11-14,2,99914,11
2019-11-15,2,34533,11
2019-11-16,0,0,11
2019-11-17,0,0,11
2019-11-18,3,168344,11
2019-11-19,0,0,11
2019-11-20,1,33926,11
2019-11-21,2,87765,11
2019-11-22,2,150533,11
2019-11-23,0,0,11
2019-11-24,4,178859,11
2019-11-25,1,104542,11
2019-11-26,3,132857,11
2019-11-27,1,14634,11
2019-11-28,2,64654,11
2019-11-29,3,160915,11
2019-11-30,0,0,11
2019-12-01,2,69802,12
2019-12-02,1,1194,12
2019-12-03,2,136168,12
2019-12-04,3,89068,12
2019-12-05,2,123555,12
2019-12-06,1,54501,12
2019-12-07,1,0,12
2019-12-08,1,50506,12
2019-12-09,3,140080,12
2019-12-10,1,44862,12
2019-12-11,4,226065,12
2019-12-12,2,89724,12
2019-12-13,3,106036,12
2019-12-14,1,23951,12
2019-12-15,1,51216,12
2019-12-16,2,89724,12
2019-12-17,2,122975,12
2019-12-18,1,17152,12
2019-12-19,1,44862,12
2019-12-20,2,190199,12
2019-12-21,2,89724,12
2019-12-22,2,142511,12
2019-12-23,1,76453,12
2019-12-24,2,89724,12
2019-12-25,1,44862,12
2019-12-26,5,69888,12
2019-12-27,0,0,12
2019-12-28,4,134586,12
2019-12-29,2,44862,12
2019-12-30,2,75398,12
2019-12-31,1,44862,12
2020-01-01,1,27033,1
2020-01-02,1,39401,1
2020-01-03,3,144762,1
2020-01-04,0,0,1
2020-01-05,0,0,1
2020-01-06,2,100793,1
2020-01-07,1,0,1
2020-01-08,2,78137,1
2020-01-09,1,73705,1
2020-01-10,4,146972,1
2020-01-11,2,116979,1
2020-01-12,1,68037,1
2020-01-13,2,149346,1
2020-01-14,1,33519,1
2020-01-15,3,137712,1
2020-01-16,3,134382,1
2020-01-17,2,99709,1
2020-01-18,0,0,1
2020-01-19,2,127834,1
2020-01-20,1,35861,1
2020-01-21,2,105222,1
2020-01-22,3,122895,1
2020-01-23,3,190556,1
2020-01-24,1,45351,1
2020-01-25,1,25848,1
2020-01-26,3,155536,1
2020-01-27,1,0,1
2020-01-28,4,110122,1
2020-01-29,1,87087,1
2020-01-30,1,36600,1
2020-01-31,3,127497,1
2020-02-01,1,36099,2
2020-02-02,2,101534,2
2020-02-03,2,67434,2
2020-02-04,3,149408,2
2020-02-05,0,0,2
2020-02-06,1,85563,2
2020-02-07,1,73389,2
2020-02-08,4,205004,2
2020-02-09,1,72201,2
2020-02-10,3,125717,2
2020-02-11,2,105413,2
2020-02-12,1,71800,2
2020-02-13,3,178933,2
2020-02-14,1,75549,2
2020-02-15,2,76026,2
2020-02-16,2,84511,2
2020-02-17,0,0,2
2020-02-18,2,75528,2
2020-02-19,3,212529,2
2020-02-20,0,0,2
2020-02-21,2,27134,2
2020-02-22,0,0,2
2020-02-23,2,100995,2
2020-02-24,0,0,2
2020-02-25,4,207310,2
2020-02-26,1,51073,2
2020-02-27,5,233443,2
2020-02-28,0,0,2
2020-02-29,3,105404,2
2020-03-01,1,17991,3
2020-03-02,3,94937,3
2020-03-03,2,83840,3
2020-03-04,3,140976,3
2020-03-05,2,19429,3
2020-03-06,3,178820,3
2020-03-07,0,0,3
2020-03-08,1,5517,3
2020-03-09,2,98423,3
2020-03-10,1,26335,3
2020-03-11,5,242439,3
2020-03-12,0,0,3
2020-03-13,3,118413,3
2020-03-14,2,99792,3
2020-03-15,2,60178,3
2020-03-16,4,200233,3
2020-03-17,0,0,3
2020-03-18,2,156967,3
2020-03-19,0,0,3
2020-03-20,3,98755,3
2020-03-21,2,94701,3
2020-03-22,0,0,3
2020-03-23,1,10356,3
2020-03-24,3,167255,3
2020-03-25,2,98760,3
2020-03-26,1,72780,3
2020-03-27,2,103345,3
2020-03-28,1,25902,3
2020-03-29,2,72560,3
2020-03-30,2,102874,3
2020-03-31,1,18742,3
2020-04-01,3,152634,4
2020-04-02,1,70434,4
2020-04-03,3,104687,4
2020-04-04,1,44862,4
2020-04-05,2,85728,4
2020-04-06,1,111130,4
2020-04-07,2,165668,4
2020-04-08,0,0,4
2020-04-09,2,130426,4
2020-04-10,1,77354,4
2020-04-11,3,71381,4
2020-04-12,1,35955,4
2020-04-13,1,38261,4
2020-04-14,4,76113,4
2020-04-15,1,47511,4
2020-04-16,4,171380,4
2020-04-17,1,39049,4
2020-04-18,3,112846,4
2020-04-19,1,24518,4
2020-04-20,5,232451,4
2020-04-21,1,52078,4
2020-04-22,1,73239,4
2020-04-23,3,153102,4
2020-04-24,3,155980,4
2020-04-25,5,213563,4
2020-04-26,1,72100,4
2020-04-27,3,157315,4
2020-04-28,2,89399,4
2020-04-29,1,59753,4
2020-04-30,2,98403,4
2020-05-01,1,82447,5
2020-05-02,1,26256,5
2020-05-03,2,66663,5
2020-05-04,1,69525,5
2020-05-05,3,156113,5
2020-05-06,2,147919,5
2020-05-07,2,102158,5
2020-05-08,2,72558,5
2020-05-09,0,0,5
2020-05-10,3,95125,5
2020-05-11,2,126405,5
2020-05-12,3,136947,5
2020-05-13,2,102544,5
2020-05-14,2,98990,5
2020-05-15,3,70013,5
2020-05-16,2,132589,5
2020-05-17,4,118866,5
2020-05-18,0,0,5
2020-05-19,3,161414,5
2020-05-20,4,118441,5
2020-05-21,1,41212,5
2020-05-22,4,162449,5
2020-05-23,1,78422,5
2020-05-24,2,130983,5
2020-05-25,3,158808,5
2020-05-26,1,37552,5
2020-05-27,2,135073,5
2020-05-28,2,116957,5
2020-05-29,0,0,5
2020-05-30,1,41230,5
2020-05-31,2,103940,5
2020-06-01,3,148374,6
2020-06-02,3,65362,6
2020-06-03,1,35177,6
2020-06-04,2,65335,6
2020-06-05,0,0,6
2020-06-06,2,31186,6
2020-06-07,1,49922,6
2020-06-08,4,241876,6
2020-06-09,0,0,6
2020-06-10,4,138454,6
2020-06-11,2,75096,6
2020-06-12,3,185001,6
2020-06-13,1,43418,6
2020-06-14,3,114320,6
2020-06-15,3,133659,6
2020-06-16,2,78369,6
2020-06-17,2,87648,6
2020-06-18,2,116519,6
2020-06-19,1,918,6
2020-06-20,4,158750,6
2020-06-21,4,129796,6
2020-06-22,2,72450,6
2020-06-23,2,133169,6
2020-06-24,4,224311,6
2020-06-25,1,26591,6
2020-06-26,3,145207,6
2020-06-27,1,87192,6
2020-06-28,1,31658,6
2020-06-29,3,105873,6
2020-06-30,3,163413,6
2020-07-01,2,104730,7
2020-07-02,2,143564,7
2020-07-03,2,106694,7
2020-07-04,2,98643,7
2020-07-05,1,66698,7
2020-07-06,4,95721,7
2020-07-07,3,173134,7
2020-07-08,3,145003,7
2020-07-09,2,155947,7
2020-07-10,1,78080,7
2020-07-11,2,96635,7
2020-07-12,2,119436,7
2020-07-13,1,72897,7
2020-07-14,1,33240,7
2020-07-15,2,62098,7
2020-07-16,2,73063,7
2020-07-17,3,178067,7
2020-07-18,2,70337,7
2020-07-19,2,70390,7
2020-07-20,1,26955,7
2020-07-21,1,63943,7
2020-07-22,1,73125,7
2020-07-23,0,0,7
2020-07-24,3,183417,7
2020-07-25,1,71016,7
2020-07-26,1,19207,7
2020-07-27,3,65950,7
2020-07-28,2,112983,7
2020-07-29,1,88857,7
2020-07-30,1,0,7
2020-07-31,2,75578,7
2020-08-01,1,76939,8
2020-08-02,2,111541,8
2020-08-03,2,38971,8
2020-08-04,1,58527,8
2020-08-05,1,45235,8
2020-08-06,0,0,8
2020-08-07,1,38261,8
2020-08-08,3,203566,8
2020-08-09,3,108772,8
2020-08-10,2,37287,8
2020-08-11,2,93456,8
2020-08-12,2,140026,8
2020-08-13,1,50887,8
2020-08-14,2,97883,8
2020-08-15,2,44625,8
2020-08-16,3,84469,8
2020-08-17,0,0,8
2020-08-18,3,118046,8
2020-08-19,5,182934,8
2020-08-20,1,33452,8
2020-08-21,3,173269,8
2020-08-22,1,38190,8
2020-08-23,4,162576,8
2020-08-24,1,67733,8
2020-08-25,5,161650,8
2020-08-26,1,39408,8
2020-08-27,1,78692,8
2020-08-28,2,89039,8
2020-08-29,4,169432,8
2020-08-30,0,0,8
2020-08-31,4,143304,8
2020-09-01,0,0,9
2020-09-02,3,120611,9
2020-09-03,1,66635,9
2020-09-04,2,94903,9
2020-09-05,0,0,9
2020-09-06,2,116143,9
2020-09-07,2,71528,9
2020-09-08,2,130008,9
2020-09-09,2,87441,9
2020-09-10,1,78600,9
2020-09-11,3,119285,9
2020-09-12,2,60649,9
2020-09-13,2,34917,9
2020-09-14,3,76992,9
2020-09-15,3,143642,9
2020-09-16,1,71326,9
2020-09-17,1,54354,9
2020-09-18,2,157174,9
2020-09-19,2,100248,9
2020-09-20,4,175424,9
2020-09-21,2,111867,9
2020-09-22,4,115510,9
2020-09-23,1,36386,9
2020-09-24,2,120211,9
2020-09-25,3,81013,9
2020-09-26,2,131997,9
2020-09-27,2,49248,9
2020-09-28,3,116790,9
2020-09-29,2,84966,9
2020-09-30,4,120992,9
2020-10-01,1,37822,10
2020-10-02,2,129656,10
2020-10-03,3,118317,10
2020-10-04,3,130896,10
2020-10-05,0,0,10
2020-10-06,2,67241,10
2020-10-07,3,104144,10
2020-10-08,3,183963,10
2020-10-09,2,50491,10
2020-10-10,5,258121,10
2020-10-11,1,51490,10
2020-10-12,2,62675,10
2020-10-13,4,267831,10
2020-10-14,3,130336,10
2020-10-15,2,96840,10
2020-10-16,3,183400,10
2020-10-17,2,127391,10
2020-10-18,3,145623,10
2020-10-19,2,141848,10
2020-10-20,3,95412,10
2020-10-21,1,39722,10
2020-10-22,4,211444,10
2020-10-23,1,67224,10
2020-10-24,2,90306,10
2020-10-25,6,262426,10
2020-10-26,1,38183,10
2020-10-27,3,89347,10
2020-10-28,2,44975,10
2020-10-29,4,137309,10
2020-10-30,4,216502,10
2020-10-31,1,0,10
2020-11-01,4,150801,11
2020-11-02,3,181401,11
2020-11-03,0,0,11
2020-11-04,2,129795,11
2020-11-05,1,75669,11
2020-11-06,2,80524,11
2020-11-07,3,192434,11
2020-11-08,1,35654,11
2020-11-09,4,202035,11
2020-11-10,4,208773,11
2020-11-11,2,112338,11
2020-11-12,2,141629,11
2020-11-13,3,136597,11
2020-11-14,1,9586,11
2020-11-15,3,80138,11
2020-11-16,2,88522,11
2020-11-17,3,217600,11
2020-11-18,1,61426,11
2020-11-19,3,118042,11
2020-11-20,3,88509,11
2020-11-21,2,101346,11
2020-11-22,4,202242,11
2020-11-23,2,16357,11
2020-11-24,1,61182,11
2020-11-25,4,183700,11
2020-11-26,1,76939,11
2020-11-27,2,123554,11
2020-11-28,3,218018,11
2020-11-29,0,0,11
2020-11-30,2,151394,11
2020-12-01,6,242810,12
2020-12-02,1,65689,12
2020-12-03,1,72933,12
2020-12-04,3,244355,12
2020-12-05,5,195326,12
2020-12-06,2,69381,12
2020-12-07,4,206057,12
2020-12-08,0,0,12
2020-12-09,3,112653,12
2020-12-10,4,218791,12
2020-12-11,3,125701,12
2020-12-12,2,92803,12
2020-12-13,1,0,12
2020-12-14,2,104070,12
2020-12-15,2,36708,12
2020-12-16,3,156066,12
2020-12-17,3,118456,12
2020-12-18,3,141634,12
2020-12-19,3,85924,12
2020-12-20,4,200718,12
2020-12-21,3,170362,12
2020-12-22,4,170449,12
2020-12-23,4,108680,12
2020-12-24,2,27037,12
2020-12-25,2,124468,12
2020-12-26,4,177945,12
2020-12-27,4,250035,12
2020-12-28,2,115324,12
2020-12-29,2,85538,12
2020-12-30,2,142590,12
2020-12-31,4,194231,12
2021-01-01,1,63031,1
2021-01-02,1,36652,1
2021-01-03,2,118420,1
2021-01-04,4,128107,1
2021-01-05,3,124564,1
2021-01-06,4,267006,1
2021-01-07,2,109117,1
2021-01-08,3,122502,1
2021-01-09,3,111620,1
2021-01-10,4,107735,1
2021-01-11,4,206728,1
2021-01-12,2,110559,1
2021-01-13,3,175193,1
2021-01-14,1,29406,1
2021-01-15,2,68938,1
2021-01-16,3,87361,1
2021-01-17,2,89513,1
2021-01-18,4,178270,1
2021-01-19,1,57432,1
2021-01-20,3,131536,1
2021-01-21,1,26913,1
2021-01-22,4,184122,1
2021-01-23,2,97049,1
2021-01-24,2,87691,1
2021-01-25,3,102048,1
2021-01-26,2,50695,1
2021-01-27,4,203538,1
2021-01-28,2,60605,1
2021-01-29,2,114978,1
2021-01-30,2,159394,1
2021-01-31,2,99508,1
2021-02-01,2,138967,2
2021-02-02,3,166294,2
2021-02-03,2,99329,2
2021-02-04,2,162584,2
2021-02-05,1,73366,2
2021-02-06,1,35347,2
2021-02-07,3,187085,2
2021-02-08,5,176646,2
2021-02-09,1,44862,2
2021-02-10,1,34298,2
2021-02-11,4,224057,2
2021-02-12,2,92719,2
2021-02-13,2,130530,2
2021-02-14,1,114599,2
2021-02-15,1,72161,2
2021-02-16,1,0,2
2021-02-17,2,85939,2
2021-02-18,3,210067,2
2021-02-19,3,143867,2
2021-02-20,1,25550,2
2021-02-21,3,186773,2
2021-02-22,1,76476,2
2021-02-23,3,128996,2
2021-02-24,4,175881,2
2021-02-25,2,145249,2
2021-02-26,1,28555,2
2021-02-27,3,154090,2
2021-02-28,2,118044,2
2021-03-01,1,17518,3
2021-03-02,3,179060,3
2021-03-03,3,122657,3
2021-03-04,3,104205,3
2021-03-05,2,16040,3
2021-03-06,2,101445,3
2021-03-07,3,220375,3
2021-03-08,3,118849,3
2021-03-09,0,0,3
2021-03-10,3,101351,3
2021-03-11,2,161159,3
2021-03-12,2,78049,3
2021-03-13,3,71448,3
2021-03-14,1,67907,3
2021-03-15,3,121678,3
2021-03-16,3,198288,3
2021-03-17,1,58109,3
2021-03-18,2,117900,3
2021-03-19,2,114267,3
2021-03-20,3,60547,3
2021-03-21,1,48309,3
2021-03-22,4,258714,3
2021-03-23,2,44862,3
2021-03-24,4,209783,3
2021-03-25,3,123833,3
2021-03-26,2,48534,3
2021-03-27,1,36003,3
2021-03-28,4,192239,3
2021-03-29,3,185560,3
2021-03-30,3,117706,3
2021-03-31,4,227031,3
2021-04-01,2,42840,4
2021-04-02,2,57541,4
2021-04-03,3,122845,4
2021-04-04,5,244126,4
2021-04-05,1,27653,4
2021-04-06,0,0,4
2021-04-07,3,113971,4
2021-04-08,5,218114,4
2021-04-09,1,71732,4
2021-04-10,1,29140,4
2021-04-11,2,115942,4
2021-04-12,3,189098,4
2021-04-13,1,34624,4
2021-04-14,2,40760,4
2021-04-15,2,118010,4
2021-04-16,2,93855,4
2021-04-17,1,15000,4
2021-04-18,3,221163,4
2021-04-19,1,61348,4
2021-04-20,4,248361,4
2021-04-21,2,89398,4
2021-04-22,2,74968,4
2021-04-23,1,63942,4
2021-04-24,3,124395,4
2021-04-25,2,50137,4
2021-04-26,3,118543,4
2021-04-27,3,170765,4
2021-04-28,1,87019,4
2021-04-29,2,70106,4
2021-04-30,3,160752,4
2021-05-01,6,86029,5
2021-05-02,3,114935,5
2021-05-03,0,0,5
2021-05-04,2,53189,5
2021-05-05,3,128722,5
2021-05-06,2,99309,5
2021-05-07,3,192980,5
2021-05-08,1,20129,5
2021-05-09,2,121409,5
2021-05-10,4,143255,5
2021-05-11,5,231605,5
2021-05-12,1,33634,5
2021-05-13,5,261248,5
2021-05-14,1,56878,5
2021-05-15,4,151298,5
2021-05-16,4,144010,5
2021-05-17,2,111444,5
2021-05-18,0,0,5
2021-05-19,3,130361,5
2021-05-20,2,111208,5
2021-05-21,4,186077,5
2021-05-22,3,81936,5
2021-05-23,2,74670,5
2021-05-24,2,113393,5
2021-05-25,4,157845,5
2021-05-26,3,175980,5
2021-05-27,1,28432,5
2021-05-28,2,104755,5
2021-05-29,4,196964,5
2021-05-30,2,117077,5
2021-05-31,3,119638,5
2021-06-01,0,0,6
2021-06-02,5,290265,6
2021-06-03,1,31067,6
2021-06-04,1,4459,6
2021-06-05,5,158268,6
2021-06-06,4,209949,6
2021-06-07,3,230067,6
2021-06-08,2,79497,6
2021-06-09,0,0,6
2021-06-10,4,169318,6
2021-06-11,0,0,6
2021-06-12,2,148775,6
2021-06-13,3,76805,6
2021-06-14,5,234671,6
2021-06-15,2,106024,6
2021-06-16,2,99501,6
2021-06-17,1,37751,6
2021-06-18,4,185435,6
2021-06-19,4,157645,6
2021-06-20,3,114905,6
2021-06-21,1,112727,6
2021-06-22,4,132691,6
2021-06-23,0,0,6
2021-06-24,2,62066,6
2021-06-25,2,95645,6
2021-06-26,3,146965,6
2021-06-27,4,261147,6
2021-06-28,2,93107,6
2021-06-29,2,123226,6
2021-06-30,1,37575,6
2021-07-01,5,180264,7
2021-07-02,2,127610,7
2021-07-03,4,188045,7
2021-07-04,2,71855,7
2021-07-05,3,118783,7
2021-07-06,3,73459,7
2021-07-07,0,0,7
2021-07-08,4,266564,7
2021-07-09,3,73138,7
2021-07-10,2,85417,7
2021-07-11,5,342896,7
2021-07-12,1,52560,7
2021-07-13,1,41350,7
2021-07-14,4,120961,7
2021-07-15,2,69215,7
2021-07-16,4,184932,7
2021-07-17,1,17916,7
2021-07-18,1,30290,7
2021-07-19,4,210789,7
2021-07-20,1,60594,7
2021-07-21,5,273999,7
2021-07-22,3,124030,7
2021-07-23,3,118065,7
2021-07-24,3,128022,7
2021-07-25,3,144365,7
2021-07-26,0,0,7
2021-07-27,4,190837,7
2021-07-28,3,128652,7
2021-07-29,2,53963,7
2021-07-30,3,183478,7
2021-07-31,3,130602,7
2021-08-01,2,72094,8
2021-08-02,1,78129,8
2021-08-03,2,125295,8
2021-08-04,2,108528,8
2021-08-05,3,103751,8
2021-08-06,2,113350,8
2021-08-07,4,211875,8
2021-08-08,5,212540,8
2021-08-09,1,45245,8
2021-08-10,1,81587,8
2021-08-11,5,239710,8
2021-08-12,2,99501,8
2021-08-13,3,95865,8
2021-08-14,1,34614,8
2021-08-15,4,164731,8
2021-08-16,2,87022,8
2021-08-17,2,60074,8
2021-08-18,5,249114,8
2021-08-19,2,136297,8
2021-08-20,3,97059,8
2021-08-21,3,154769,8
2021-08-22,2,36669,8
2021-08-23,2,191536,8
2021-08-24,1,34581,8
2021-08-25,3,141998,8
2021-08-26,4,172963,8
2021-08-27,2,165688,8
2021-08-28,4,196499,8
2021-08-29,1,76226,8
2021-08-30,0,0,8
2021-08-31,4,285733,8
2021-09-01,5,221720,9
2021-09-02,3,170561,9
2021-09-03,3,192823,9
2021-09-04,1,36058,9
2021-09-05,4,213752,9
2021-09-06,2,85963,9
2021-09-07,5,240936,9
2021-09-08,3,95321,9
2021-09-09,1,47487,9
2021-09-10,2,61483,9
2021-09-11,5,192685,9
2021-09-12,3,143114,9
2021-09-13,2,112636,9
2021-09-14,1,39978,9
2021-09-15,4,196854,9
2021-09-16,3,91094,9
2021-09-17,4,97113,9
2021-09-18,0,0,9
2021-09-19,4,200362,9
2021-09-20,4,145410,9
2021-09-21,2,60095,9
2021-09-22,4,100753,9
2021-09-23,3,139920,9
2021-09-24,4,143628,9
2021-09-25,0,0,9
2021-09-26,6,328355,9
2021-09-27,0,0,9
2021-09-28,3,114824,9
2021-09-29,2,45342,9
