date,portcalls_dry_bulk,export_dry_bulk,month
2020-06-25,0,0,6
2020-06-26,0,0,6
2020-06-27,0,0,6
2020-06-28,0,0,6
2020-06-29,0,0,6
2020-06-30,0,0,6
2020-07-01,0,0,7
2020-07-02,1,0,7
2020-07-03,0,0,7
2020-07-04,0,0,7
2020-07-05,0,0,7
2020-07-06,3,106242,7
2020-07-07,0,0,7
2020-07-08,1,47439,7
2020-07-09,0,0,7
2020-07-10,0,0,7
2020-07-11,0,0,7
2020-07-12,0,0,7
2020-07-13,0,0,7
2020-07-14,0,0,7
2020-07-15,0,0,7
2020-07-16,0,0,7
2020-07-17,1,0,7
2020-07-18,0,0,7
2020-07-19,0,0,7
2020-07-20,1,72056,7
2020-07-21,1,55455,7
2020-07-22,2,117676,7
2020-07-23,1,18256,7
2020-07-24,1,0,7
2020-07-25,1,73789,7
2020-07-26,0,0,7
2020-07-27,0,0,7
2020-07-28,0,0,7
2020-07-29,0,0,7
2020-07-30,1,0,7
2020-07-31,0,0,7
2020-08-01,0,0,8
2020-08-02,1,0,8
2020-08-03,1,103324,8
2020-08-04,0,0,8
2020-08-05,0,0,8
2020-08-06,0,0,8
2020-08-07,0,0,8
2020-08-08,0,0,8
2020-08-09,0,0,8
2020-08-10,0,0,8
2020-08-11,0,0,8
2020-08-12,0,0,8
2020-08-13,0,0,8
2020-08-14,1,53499,8
2020-08-15,0,0,8
2020-08-16,0,0,8
2020-08-17,1,18432,8
2020-08-18,0,0,8
2020-08-19,0,0,8
2020-08-20,1,0,8
2020-08-21,0,0,8
2020-08-22,1,50561,8
2020-08-23,0,0,8
2020-08-24,0,0,8
2020-08-25,0,0,8
2020-08-26,1,0,8
2020-08-27,0,0,8
2020-08-28,0,0,8
2020-08-29,0,0,8
2020-08-30,0,0,8
2020-08-31,0,0,8
2020-09-01,0,0,9
2020-09-02,0,0,9
2020-09-03,1,161564,9
2020-09-04,0,0,9
2020-09-05,0,0,9
2020-09-06,0,0,9
2020-09-07,0,0,9
2020-09-08,0,0,9
2020-09-09,0,0,9
2020-09-10,0,0,9
2020-09-11,0,0,9
2020-09-12,0,0,9
2020-09-13,1,54320,9
2020-09-14,1,53939,9
2020-09-15,1,74843,9
2020-09-16,1,0,9
2020-09-17,0,0,9
2020-09-18,2,17277,9
2020-09-19,0,0,9
2020-09-20,1,68504,9
2020-09-21,1,167406,9
2020-09-22,0,0,9
2020-09-23,1,0,9
2020-09-24,1,12754,9
2020-09-25,1,0,9
2020-09-26,0,0,9
2020-09-27,0,0,9
2020-09-28,0,0,9
2020-09-29,1,49953,9
2020-09-30,0,0,9
2020-10-01,0,0,10
2020-10-02,0,0,10
2020-10-03,1,169795,10
2020-10-04,0,0,10
2020-10-05,0,0,10
2020-10-06,0,0,10
2020-10-07,1,0,10
2020-10-08,1,0,10
2020-10-09,0,0,10
2020-10-10,0,0,10
2020-10-11,0,0,10
2020-10-12,2,179530,10
2020-10-13,0,0,10
2020-10-14,0,0,10
2020-10-15,0,0,10
2020-10-16,1,2413,10
2020-10-17,0,0,10
2020-10-18,1,0,10
2020-10-19,1,166216,10
2020-10-20,0,0,10
2020-10-21,0,0,10
2020-10-22,0,0,10
2020-10-23,1,78685,10
2020-10-24,1,78632,10
2020-10-25,0,0,10
2020-10-26,0,0,10
2020-10-27,0,0,10
2020-10-28,0,0,10
2020-10-29,0,0,10
2020-10-30,0,0,10
2020-10-31,1,0,10
2020-11-01,0,0,11
2020-11-02,1,49953,11
2020-11-03,0,0,11
2020-11-04,1,49953,11
2020-11-05,1,54494,11
2020-11-06,0,0,11
2020-11-07,0,0,11
2020-11-08,0,0,11
2020-11-09,0,0,11
2020-11-10,0,0,11
2020-11-11,1,0,11
2020-11-12,0,0,11
2020-11-13,0,0,11
2020-11-14,1,0,11
2020-11-15,0,0,11
2020-11-16,0,0,11
2020-11-17,1,7599,11
2020-11-18,2,0,11
2020-11-19,0,0,11
2020-11-20,0,0,11
2020-11-21,1,0,11
2020-11-22,0,0,11
2020-11-23,0,0,11
2020-11-24,0,0,11
2020-11-25,0,0,11
2020-11-26,1,52516,11
2020-11-27,0,0,11
2020-11-28,1,0,11
2020-11-29,0,0,11
2020-11-30,0,0,11
2020-12-01,0,0,12
2020-12-02,1,78441,12
2020-12-03,3,0,12
2020-12-04,0,0,12
2020-12-05,0,0,12
2020-12-06,0,0,12
2020-12-07,0,0,12
2020-12-08,0,0,12
2020-12-09,1,0,12
2020-12-10,0,0,12
2020-12-11,0,0,12
2020-12-12,1,27915,12
2020-12-13,0,0,12
2020-12-14,0,0,12
2020-12-15,1,65391,12
2020-12-16,0,0,12
2020-12-17,0,0,12
2020-12-18,0,0,12
2020-12-19,0,0,12
2020-12-20,0,0,12
2020-12-21,1,54926,12
2020-12-22,1,165900,12
2020-12-23,0,0,12
2020-12-24,0,0,12
2020-12-25,1,164589,12
2020-12-26,1,1715,12
2020-12-27,0,0,12
2020-12-28,0,0,12
2020-12-29,0,0,12
2020-12-30,1,49953,12
2020-12-31,0,0,12
2021-01-01,0,0,1
2021-01-02,1,0,1
2021-01-03,1,0,1
2021-01-04,0,0,1
2021-01-05,0,0,1
2021-01-06,1,0,1
2021-01-07,1,480,1
2021-01-08,1,0,1
2021-01-09,0,0,1
2021-01-10,0,0,1
2021-01-11,1,53550,1
2021-01-12,0,0,1
2021-01-13,0,0,1
2021-01-14,1,8341,1
2021-01-15,0,0,1
2021-01-16,1,49953,1
2021-01-17,0,0,1
2021-01-18,0,0,1
2021-01-19,0,0,1
2021-01-20,0,0,1
2021-01-21,1,77105,1
2021-01-22,0,0,1
2021-01-23,0,0,1
2021-01-24,0,0,1
2021-01-25,0,0,1
2021-01-26,0,0,1
2021-01-27,1,83843,1
2021-01-28,0,0,1
2021-01-29,0,0,1
2021-01-30,0,0,1
2021-01-31,1,0,1
2021-02-01,0,0,2
2021-02-02,0,0,2
2021-02-03,0,0,2
2021-02-04,1,13405,2
2021-02-05,0,0,2
2021-02-06,0,0,2
2021-02-07,0,0,2
2021-02-08,0,0,2
2021-02-09,0,0,2
2021-02-10,0,0,2
2021-02-11,0,0,2
2021-02-12,0,0,2
2021-02-13,0,0,2
2021-02-14,0,0,2
2021-02-15,2,81595,2
2021-02-16,0,0,2
2021-02-17,0,0,2
2021-02-18,0,0,2
2021-02-19,0,0,2
2021-02-20,1,0,2
2021-02-21,0,0,2
2021-02-22,1,47366,2
2021-02-23,1,40839,2
2021-02-24,0,0,2
2021-02-25,1,83843,2
2021-02-26,0,0,2
2021-02-27,0,0,2
2021-02-28,0,0,2
2021-03-01,0,0,3
2021-03-02,0,0,3
2021-03-03,1,0,3
2021-03-04,0,0,3
2021-03-05,1,90347,3
2021-03-06,1,0,3
2021-03-07,0,0,3
2021-03-08,0,0,3
2021-03-09,0,0,3
2021-03-10,1,192338,3
2021-03-11,0,0,3
2021-03-12,1,0,3
2021-03-13,0,0,3
2021-03-14,0,0,3
2021-03-15,0,0,3
2021-03-16,0,0,3
2021-03-17,1,53708,3
2021-03-18,0,0,3
2021-03-19,1,0,3
2021-03-20,0,0,3
2021-03-21,0,0,3
2021-03-22,0,0,3
2021-03-23,1,19470,3
2021-03-24,1,57892,3
2021-03-25,0,0,3
2021-03-26,0,0,3
2021-03-27,1,53772,3
2021-03-28,0,0,3
2021-03-29,0,0,3
2021-03-30,1,0,3
2021-03-31,0,0,3
2021-04-01,0,0,4
2021-04-02,1,0,4
2021-04-03,0,0,4
2021-04-04,0,0,4
2021-04-05,0,0,4
2021-04-06,1,49953,4
2021-04-07,1,0,4
2021-04-08,0,0,4
2021-04-09,0,0,4
2021-04-10,0,0,4
2021-04-11,0,0,4
2021-04-12,1,49953,4
2021-04-13,1,0,4
2021-04-14,1,0,4
2021-04-15,0,0,4
2021-04-16,0,0,4
2021-04-17,0,0,4
2021-04-18,0,0,4
2021-04-19,0,0,4
2021-04-20,1,49953,4
2021-04-21,0,0,4
2021-04-22,0,0,4
2021-04-23,0,0,4
2021-04-24,1,0,4
2021-04-25,1,73580,4
2021-04-26,1,0,4
2021-04-27,0,0,4
2021-04-28,2,166885,4
2021-04-29,0,0,4
2021-04-30,0,0,4
2021-05-01,0,0,5
2021-05-02,0,0,5
2021-05-03,1,49281,5
2021-05-04,0,0,5
2021-05-05,0,0,5
2021-05-06,0,0,5
2021-05-07,1,54380,5
2021-05-08,0,0,5
2021-05-09,0,0,5
2021-05-10,1,77498,5
2021-05-11,0,0,5
2021-05-12,0,0,5
2021-05-13,1,0,5
2021-05-14,1,0,5
2021-05-15,0,0,5
2021-05-16,1,0,5
2021-05-17,0,0,5
2021-05-18,0,0,5
2021-05-19,0,0,5
2021-05-20,1,162438,5
2021-05-21,1,0,5
2021-05-22,0,0,5
2021-05-23,0,0,5
2021-05-24,0,0,5
2021-05-25,1,72490,5
2021-05-26,0,0,5
2021-05-27,0,0,5
2021-05-28,0,0,5
2021-05-29,0,0,5
2021-05-30,0,0,5
2021-05-31,0,0,5
2021-06-01,1,0,6
2021-06-02,0,0,6
2021-06-03,0,0,6
2021-06-04,0,0,6
2021-06-05,1,0,6
2021-06-06,0,0,6
2021-06-07,0,0,6
2021-06-08,0,0,6
2021-06-09,1,0,6
2021-06-10,0,0,6
2021-06-11,1,0,6
2021-06-12,0,0,6
2021-06-13,0,0,6
2021-06-14,1,0,6
2021-06-15,1,59016,6
2021-06-16,0,0,6
2021-06-17,1,83533,6
2021-06-18,0,0,6
2021-06-19,0,0,6
2021-06-20,0,0,6
2021-06-21,2,183402,6
2021-06-22,0,0,6
2021-06-23,1,51686,6
2021-06-24,1,33821,6
2021-06-25,0,0,6
2021-06-26,0,0,6
2021-06-27,1,166012,6
2021-06-28,0,0,6
2021-06-29,0,0,6
2021-06-30,0,0,6
2021-07-01,0,0,7
2021-07-02,0,0,7
2021-07-03,1,165115,7
2021-07-04,0,0,7
2021-07-05,0,0,7
2021-07-06,1,88027,7
2021-07-07,0,0,7
2021-07-08,1,0,7
2021-07-09,0,0,7
2021-07-10,0,0,7
2021-07-11,1,49583,7
2021-07-12,0,0,7
2021-07-13,1,35965,7
2021-07-14,1,173527,7
2021-07-15,1,0,7
2021-07-16,1,0,7
2021-07-17,0,0,7
2021-07-18,0,0,7
2021-07-19,0,0,7
2021-07-20,1,15957,7
2021-07-21,0,0,7
2021-07-22,1,0,7
2021-07-23,0,0,7
2021-07-24,0,0,7
2021-07-25,0,0,7
2021-07-26,0,0,7
2021-07-27,1,162381,7
2021-07-28,0,0,7
2021-07-29,1,0,7
2021-07-30,0,0,7
2021-07-31,0,0,7
2021-08-01,1,45439,8
2021-08-02,0,0,8
2021-08-03,0,0,8
2021-08-04,0,0,8
2021-08-05,1,0,8
2021-08-06,0,0,8
2021-08-07,0,0,8
2021-08-08,0,0,8
2021-08-09,0,0,8
2021-08-10,0,0,8
2021-08-11,0,0,8
2021-08-12,0,0,8
2021-08-13,0,0,8
2021-08-14,0,0,8
2021-08-15,1,172017,8
2021-08-16,0,0,8
2021-08-17,1,69881,8
2021-08-18,1,0,8
2021-08-19,0,0,8
2021-08-20,0,0,8
2021-08-21,0,0,8
2021-08-22,0,0,8
2021-08-23,2,133500,8
2021-08-24,1,165254,8
2021-08-25,0,0,8
2021-08-26,1,58931,8
2021-08-27,0,0,8
2021-08-28,1,0,8
2021-08-29,0,0,8
2021-08-30,1,75539,8
2021-08-31,0,0,8
2021-09-01,1,0,9
2021-09-02,0,0,9
2021-09-03,0,0,9
2021-09-04,0,0,9
2021-09-05,0,0,9
2021-09-06,0,0,9
2021-09-07,0,0,9
2021-09-08,1,78783,9
2021-09-09,1,82182,9
2021-09-10,0,0,9
2021-09-11,0,0,9
2021-09-12,2,200396,9
2021-09-13,0,0,9
2021-09-14,0,0,9
2021-09-15,1,49953,9
2021-09-16,0,0,9
2021-09-17,0,0,9
2021-09-18,0,0,9
2021-09-19,1,76963,9
2021-09-20,1,0,9
2021-09-21,0,0,9
2021-09-22,0,0,9
2021-09-23,1,162080,9
2021-09-24,0,0,9
2021-09-25,1,68819,9
2021-09-26,0,0,9
2021-09-27,2,170265,9
2021-09-28,0,0,9
2021-09-29,0,0,9
2021-09-30,0,0,9
2021-10-01,0,0,10
2021-10-02,3,81619,10
2021-10-03,0,0,10
2021-10-04,0,0,10
2021-10-05,0,0,10
2021-10-06,1,49953,10
2021-10-07,0,0,10
2021-10-08,0,0,10
2021-10-09,1,49953,10
2021-10-10,0,0,10
2021-10-11,1,65841,10
2021-10-12,0,0,10
2021-10-13,0,0,10
2021-10-14,3,67541,10
2021-10-15,0,0,10
2021-10-16,1,49953,10
2021-10-17,1,44957,10
2021-10-18,0,0,10
2021-10-19,0,0,10
2021-10-20,0,0,10
2021-10-21,0,0,10
2021-10-22,1,171516,10
2021-10-23,1,25279,10
2021-10-24,0,0,10
2021-10-25,0,0,10
2021-10-26,0,0,10
2021-10-27,0,0,10
2021-10-28,0,0,10
2021-10-29,1,70389,10
2021-10-30,2,0,10
2021-10-31,0,0,10
2021-11-01,2,0,11
2021-11-02,0,0,11
2021-11-03,0,0,11
2021-11-04,2,224392,11
2021-11-05,0,0,11
2021-11-06,0,0,11
2021-11-07,1,0,11
2021-11-08,1,75878,11
2021-11-09,0,0,11
2021-11-10,1,16887,11
2021-11-11,2,0,11
2021-11-12,1,59567,11
2021-11-13,0,0,11
2021-11-14,0,0,11
2021-11-15,0,0,11
2021-11-16,2,103155,11
2021-11-17,0,0,11
2021-11-18,0,0,11
2021-11-19,1,78691,11
2021-11-20,0,0,11
