date,portcalls_dry_bulk,export_dry_bulk,month
2019-07-20,0,0,7
2019-07-21,1,0,7
2019-07-22,3,100881,7
2019-07-23,2,103268,7
2019-07-24,0,0,7
2019-07-25,1,58854,7
2019-07-26,1,72939,7
2019-07-27,2,32246,7
2019-07-28,1,40014,7
2019-07-29,0,0,7
2019-07-30,2,76011,7
2019-07-31,0,0,7
2019-08-01,0,0,8
2019-08-02,1,14422,8
2019-08-03,0,0,8
2019-08-04,3,100728,8
2019-08-05,1,26314,8
2019-08-06,1,0,8
2019-08-07,0,0,8
2019-08-08,1,40014,8
2019-08-09,0,0,8
2019-08-10,0,0,8
2019-08-11,2,118213,8
2019-08-12,1,40014,8
2019-08-13,2,63982,8
2019-08-14,1,0,8
2019-08-15,0,0,8
2019-08-16,1,112029,8
2019-08-17,0,0,8
2019-08-18,2,55626,8
2019-08-19,0,0,8
2019-08-20,1,52674,8
2019-08-21,1,0,8
2019-08-22,1,28689,8
2019-08-23,2,32585,8
2019-08-24,0,0,8
2019-08-25,1,61359,8
2019-08-26,1,1368,8
2019-08-27,2,141863,8
2019-08-28,1,22094,8
2019-08-29,1,31210,8
2019-08-30,1,43095,8
2019-08-31,1,54229,8
2019-09-01,2,80029,9
2019-09-02,1,4787,9
2019-09-03,1,0,9
2019-09-04,2,96446,9
2019-09-05,0,0,9
2019-09-06,0,0,9
2019-09-07,1,0,9
2019-09-08,1,14200,9
2019-09-09,1,29817,9
2019-09-10,2,135782,9
2019-09-11,0,0,9
2019-09-12,2,95337,9
2019-09-13,1,40014,9
2019-09-14,0,0,9
2019-09-15,2,68374,9
2019-09-16,1,59263,9
2019-09-17,0,0,9
2019-09-18,1,58798,9
2019-09-19,0,0,9
2019-09-20,1,0,9
2019-09-21,1,47310,9
2019-09-22,2,68827,9
2019-09-23,3,22673,9
2019-09-24,0,0,9
2019-09-25,1,50957,9
2019-09-26,0,0,9
2019-09-27,1,40014,9
2019-09-28,1,78857,9
2019-09-29,1,32212,9
2019-09-30,0,0,9
2019-10-01,0,0,10
2019-10-02,0,0,10
2019-10-03,1,0,10
2019-10-04,1,78668,10
2019-10-05,1,48165,10
2019-10-06,2,50403,10
2019-10-07,0,0,10
2019-10-08,1,21506,10
2019-10-09,1,40116,10
2019-10-10,0,0,10
2019-10-11,2,40176,10
2019-10-12,3,40014,10
2019-10-13,1,31577,10
2019-10-14,0,0,10
2019-10-15,0,0,10
2019-10-16,0,0,10
2019-10-17,1,27241,10
2019-10-18,1,5916,10
2019-10-19,2,49786,10
2019-10-20,1,71981,10
2019-10-21,2,55377,10
2019-10-22,1,76484,10
2019-10-23,1,0,10
2019-10-24,1,46229,10
2019-10-25,1,72161,10
2019-10-26,1,132400,10
2019-10-27,0,0,10
2019-10-28,2,0,10
2019-10-29,1,32563,10
2019-10-30,1,49866,10
2019-10-31,1,50862,10
2019-11-01,2,50879,11
2019-11-02,1,91061,11
2019-11-03,0,0,11
2019-11-04,1,40014,11
2019-11-05,1,64305,11
2019-11-06,2,55332,11
2019-11-07,0,0,11
2019-11-08,1,35057,11
2019-11-09,3,127820,11
2019-11-10,1,36416,11
2019-11-11,0,0,11
2019-11-12,1,0,11
2019-11-13,0,0,11
2019-11-14,2,38743,11
2019-11-15,1,11355,11
2019-11-16,2,122115,11
2019-11-17,0,0,11
2019-11-18,0,0,11
2019-11-19,1,33972,11
2019-11-20,1,40014,11
2019-11-21,1,82717,11
2019-11-22,1,6008,11
2019-11-23,0,0,11
2019-11-24,0,0,11
2019-11-25,2,121542,11
2019-11-26,1,23162,11
2019-11-27,1,0,11
2019-11-28,0,0,11
2019-11-29,1,34367,11
2019-11-30,1,13929,11
2019-12-01,1,89202,12
2019-12-02,2,40014,12
2019-12-03,2,50689,12
2019-12-04,0,0,12
2019-12-05,3,174650,12
2019-12-06,1,29981,12
2019-12-07,2,33996,12
2019-12-08,0,0,12
2019-12-09,2,77715,12
2019-12-10,0,0,12
2019-12-11,0,0,12
2019-12-12,2,80882,12
2019-12-13,1,0,12
2019-12-14,0,0,12
2019-12-15,1,40014,12
2019-12-16,0,0,12
2019-12-17,2,80029,12
2019-12-18,0,0,12
2019-12-19,0,0,12
2019-12-20,0,0,12
2019-12-21,1,33422,12
2019-12-22,1,37366,12
2019-12-23,1,0,12
2019-12-24,0,0,12
2019-12-25,0,0,12
2019-12-26,1,33111,12
2019-12-27,1,70297,12
2019-12-28,0,0,12
2019-12-29,3,50999,12
2019-12-30,0,0,12
2019-12-31,0,0,12
2020-01-01,1,16421,1
2020-01-02,0,0,1
2020-01-03,0,0,1
2020-01-04,2,111884,1
2020-01-05,0,0,1
2020-01-06,1,38744,1
2020-01-07,1,71755,1
2020-01-08,0,0,1
2020-01-09,1,14954,1
2020-01-10,2,83313,1
2020-01-11,0,0,1
2020-01-12,0,0,1
2020-01-13,2,154724,1
2020-01-14,1,0,1
2020-01-15,0,0,1
2020-01-16,1,40014,1
2020-01-17,1,78945,1
2020-01-18,0,0,1
2020-01-19,2,107090,1
2020-01-20,1,0,1
2020-01-21,1,78907,1
2020-01-22,1,55426,1
2020-01-23,0,0,1
2020-01-24,2,102048,1
2020-01-25,0,0,1
2020-01-26,1,40079,1
2020-01-27,2,76449,1
2020-01-28,0,0,1
2020-01-29,1,72132,1
2020-01-30,0,0,1
2020-01-31,1,78979,1
2020-02-01,0,0,2
2020-02-02,1,40014,2
2020-02-03,1,27278,2
2020-02-04,1,77717,2
2020-02-05,1,79645,2
2020-02-06,2,37112,2
2020-02-07,0,0,2
2020-02-08,0,0,2
2020-02-09,0,0,2
2020-02-10,1,33025,2
2020-02-11,2,94291,2
2020-02-12,1,134731,2
2020-02-13,0,0,2
2020-02-14,1,12753,2
2020-02-15,0,0,2
2020-02-16,3,90033,2
2020-02-17,1,46506,2
2020-02-18,0,0,2
2020-02-19,1,16349,2
2020-02-20,2,100042,2
2020-02-21,0,0,2
2020-02-22,0,0,2
2020-02-23,2,96338,2
2020-02-24,2,53619,2
2020-02-25,0,0,2
2020-02-26,1,53421,2
2020-02-27,1,25406,2
2020-02-28,1,40014,2
2020-02-29,1,72428,2
2020-03-01,2,0,3
2020-03-02,1,40014,3
2020-03-03,2,48566,3
2020-03-04,1,131017,3
2020-03-05,1,33245,3
2020-03-06,0,0,3
2020-03-07,1,0,3
2020-03-08,0,0,3
2020-03-09,2,93436,3
2020-03-10,1,55918,3
2020-03-11,0,0,3
2020-03-12,0,0,3
2020-03-13,2,130885,3
2020-03-14,0,0,3
2020-03-15,0,0,3
2020-03-16,3,114696,3
2020-03-17,2,135188,3
2020-03-18,0,0,3
2020-03-19,0,0,3
2020-03-20,1,88606,3
2020-03-21,0,0,3
2020-03-22,2,82798,3
2020-03-23,0,0,3
2020-03-24,3,55399,3
2020-03-25,1,79288,3
2020-03-26,0,0,3
2020-03-27,0,0,3
2020-03-28,3,140220,3
2020-03-29,2,58969,3
2020-03-30,1,51893,3
2020-03-31,0,0,3
2020-04-01,0,0,4
2020-04-02,0,0,4
2020-04-03,1,0,4
2020-04-04,1,0,4
2020-04-05,0,0,4
2020-04-06,0,0,4
2020-04-07,1,40014,4
2020-04-08,2,86587,4
2020-04-09,0,0,4
2020-04-10,1,5730,4
2020-04-11,0,0,4
2020-04-12,1,33545,4
2020-04-13,1,78783,4
2020-04-14,1,19044,4
2020-04-15,1,0,4
2020-04-16,1,77525,4
2020-04-17,0,0,4
2020-04-18,1,13655,4
2020-04-19,1,0,4
2020-04-20,0,0,4
2020-04-21,2,128555,4
2020-04-22,0,0,4
2020-04-23,1,0,4
2020-04-24,2,0,4
2020-04-25,0,0,4
2020-04-26,2,93444,4
2020-04-27,1,0,4
2020-04-28,1,51660,4
2020-04-29,1,0,4
2020-04-30,0,0,4
2020-05-01,0,0,5
2020-05-02,1,3449,5
2020-05-03,1,89573,5
2020-05-04,0,0,5
2020-05-05,1,33933,5
2020-05-06,1,0,5
2020-05-07,2,109153,5
2020-05-08,1,33120,5
2020-05-09,1,50485,5
2020-05-10,1,73550,5
2020-05-11,0,0,5
2020-05-12,1,76443,5
2020-05-13,0,0,5
2020-05-14,2,32067,5
2020-05-15,0,0,5
2020-05-16,0,0,5
2020-05-17,1,70197,5
2020-05-18,1,58038,5
2020-05-19,2,40014,5
2020-05-20,1,36012,5
2020-05-21,0,0,5
2020-05-22,0,0,5
2020-05-23,1,27368,5
2020-05-24,1,33542,5
2020-05-25,0,0,5
2020-05-26,1,35775,5
2020-05-27,1,55816,5
2020-05-28,2,72962,5
2020-05-29,0,0,5
2020-05-30,0,0,5
2020-05-31,1,78350,5
2020-06-01,0,0,6
2020-06-02,1,0,6
2020-06-03,0,0,6
2020-06-04,2,0,6
2020-06-05,0,0,6
2020-06-06,1,68292,6
2020-06-07,1,0,6
2020-06-08,1,14281,6
2020-06-09,1,135177,6
2020-06-10,1,16801,6
2020-06-11,1,11993,6
2020-06-12,2,40014,6
2020-06-13,0,0,6
2020-06-14,0,0,6
2020-06-15,1,34712,6
2020-06-16,0,0,6
2020-06-17,0,0,6
2020-06-18,0,0,6
2020-06-19,1,40014,6
2020-06-20,1,22684,6
2020-06-21,0,0,6
2020-06-22,0,0,6
2020-06-23,0,0,6
2020-06-24,2,78009,6
2020-06-25,2,80343,6
2020-06-26,1,2340,6
2020-06-27,3,59661,6
2020-06-28,1,53527,6
2020-06-29,1,45007,6
2020-06-30,2,125549,6
2020-07-01,0,0,7
2020-07-02,1,50762,7
2020-07-03,3,98523,7
2020-07-04,0,0,7
2020-07-05,0,0,7
2020-07-06,0,0,7
2020-07-07,1,77081,7
2020-07-08,1,63147,7
2020-07-09,0,0,7
2020-07-10,0,0,7
2020-07-11,1,20464,7
2020-07-12,0,0,7
2020-07-13,1,23505,7
2020-07-14,2,74164,7
2020-07-15,0,0,7
2020-07-16,2,12652,7
2020-07-17,1,58992,7
2020-07-18,1,11003,7
2020-07-19,0,0,7
2020-07-20,1,49569,7
2020-07-21,0,0,7
2020-07-22,0,0,7
2020-07-23,1,40014,7
2020-07-24,2,69985,7
2020-07-25,0,0,7
2020-07-26,1,79291,7
2020-07-27,0,0,7
2020-07-28,1,40014,7
2020-07-29,1,51590,7
2020-07-30,0,0,7
2020-07-31,2,61702,7
2020-08-01,0,0,8
2020-08-02,2,50568,8
2020-08-03,2,113098,8
2020-08-04,0,0,8
2020-08-05,0,0,8
2020-08-06,2,11041,8
2020-08-07,1,53016,8
2020-08-08,0,0,8
2020-08-09,1,6920,8
2020-08-10,0,0,8
2020-08-11,1,0,8
2020-08-12,1,72544,8
2020-08-13,0,0,8
2020-08-14,3,90391,8
2020-08-15,0,0,8
2020-08-16,0,0,8
2020-08-17,0,0,8
2020-08-18,0,0,8
2020-08-19,1,70856,8
2020-08-20,0,0,8
2020-08-21,0,0,8
2020-08-22,0,0,8
2020-08-23,1,78777,8
2020-08-24,0,0,8
2020-08-25,0,0,8
2020-08-26,1,74252,8
2020-08-27,0,0,8
2020-08-28,1,20200,8
2020-08-29,1,0,8
2020-08-30,2,22397,8
2020-08-31,1,7594,8
2020-09-01,2,23641,9
2020-09-02,0,0,9
2020-09-03,0,0,9
2020-09-04,0,0,9
2020-09-05,1,40014,9
2020-09-06,1,72534,9
2020-09-07,0,0,9
2020-09-08,1,54493,9
2020-09-09,1,77507,9
2020-09-10,0,0,9
2020-09-11,0,0,9
2020-09-12,0,0,9
2020-09-13,1,0,9
2020-09-14,0,0,9
2020-09-15,1,50822,9
2020-09-16,1,6561,9
2020-09-17,0,0,9
2020-09-18,5,129975,9
2020-09-19,2,58056,9
2020-09-20,1,77656,9
2020-09-21,1,40014,9
2020-09-22,0,0,9
2020-09-23,0,0,9
2020-09-24,2,89504,9
2020-09-25,0,0,9
2020-09-26,1,26784,9
2020-09-27,1,78536,9
2020-09-28,0,0,9
2020-09-29,2,23226,9
2020-09-30,0,0,9
2020-10-01,1,15599,10
2020-10-02,1,40014,10
2020-10-03,2,77900,10
2020-10-04,1,20866,10
2020-10-05,0,0,10
2020-10-06,1,0,10
2020-10-07,2,25864,10
2020-10-08,2,48327,10
2020-10-09,0,0,10
2020-10-10,0,0,10
2020-10-11,1,78789,10
2020-10-12,1,72544,10
2020-10-13,2,50568,10
2020-10-14,1,0,10
2020-10-15,0,0,10
2020-10-16,1,31657,10
2020-10-17,1,0,10
2020-10-18,1,12817,10
2020-10-19,1,59044,10
2020-10-20,0,0,10
2020-10-21,0,0,10
2020-10-22,1,21534,10
2020-10-23,1,78703,10
2020-10-24,1,30623,10
2020-10-25,1,0,10
2020-10-26,2,57570,10
2020-10-27,3,37544,10
2020-10-28,2,73125,10
2020-10-29,0,0,10
2020-10-30,1,23705,10
2020-10-31,0,0,10
2020-11-01,0,0,11
2020-11-02,0,0,11
2020-11-03,2,73200,11
2020-11-04,1,9992,11
2020-11-05,2,26153,11
2020-11-06,2,48006,11
2020-11-07,0,0,11
2020-11-08,2,74440,11
2020-11-09,1,19467,11
2020-11-10,1,0,11
2020-11-11,1,78854,11
2020-11-12,1,49332,11
2020-11-13,0,0,11
2020-11-14,2,40388,11
2020-11-15,1,34115,11
2020-11-16,1,41707,11
2020-11-17,2,78698,11
2020-11-18,2,63046,11
2020-11-19,0,0,11
2020-11-20,1,40014,11
2020-11-21,1,31252,11
2020-11-22,1,16882,11
2020-11-23,2,16775,11
2020-11-24,2,53014,11
2020-11-25,1,13666,11
2020-11-26,0,0,11
2020-11-27,2,89388,11
2020-11-28,1,0,11
2020-11-29,3,0,11
2020-11-30,1,32735,11
2020-12-01,1,77934,12
2020-12-02,2,28628,12
2020-12-03,1,17704,12
2020-12-04,1,78170,12
2020-12-05,1,52608,12
2020-12-06,0,0,12
2020-12-07,1,26588,12
2020-12-08,2,76818,12
2020-12-09,1,11637,12
2020-12-10,2,127567,12
2020-12-11,1,2071,12
2020-12-12,2,109330,12
2020-12-13,0,0,12
2020-12-14,0,0,12
2020-12-15,0,0,12
2020-12-16,1,51457,12
2020-12-17,1,14476,12
2020-12-18,1,0,12
2020-12-19,0,0,12
2020-12-20,3,75074,12
2020-12-21,1,64140,12
2020-12-22,0,0,12
2020-12-23,1,17645,12
2020-12-24,1,2736,12
2020-12-25,0,0,12
2020-12-26,1,22911,12
2020-12-27,0,0,12
2020-12-28,1,47845,12
2020-12-29,1,0,12
2020-12-30,1,59882,12
2020-12-31,1,50835,12
2021-01-01,0,0,1
2021-01-02,0,0,1
2021-01-03,0,0,1
2021-01-04,0,0,1
2021-01-05,1,12284,1
2021-01-06,2,110202,1
2021-01-07,1,50633,1
2021-01-08,2,95542,1
2021-01-09,1,0,1
2021-01-10,1,0,1
2021-01-11,0,0,1
2021-01-12,1,88533,1
2021-01-13,2,88495,1
2021-01-14,1,78179,1
2021-01-15,2,103422,1
2021-01-16,0,0,1
2021-01-17,1,59777,1
2021-01-18,0,0,1
2021-01-19,2,48680,1
2021-01-20,1,24532,1
2021-01-21,1,138586,1
2021-01-22,1,2218,1
2021-01-23,2,84286,1
2021-01-24,0,0,1
2021-01-25,0,0,1
2021-01-26,2,77622,1
2021-01-27,1,53256,1
2021-01-28,1,45892,1
2021-01-29,0,0,1
2021-01-30,1,45204,1
2021-01-31,2,55847,1
2021-02-01,0,0,2
2021-02-02,1,16357,2
2021-02-03,1,20004,2
2021-02-04,0,0,2
2021-02-05,1,40014,2
2021-02-06,1,23580,2
2021-02-07,1,7571,2
2021-02-08,1,0,2
2021-02-09,1,28623,2
2021-02-10,1,58414,2
2021-02-11,1,0,2
2021-02-12,1,81518,2
2021-02-13,0,0,2
2021-02-14,2,59048,2
2021-02-15,2,68072,2
2021-02-16,0,0,2
2021-02-17,1,20829,2
2021-02-18,0,0,2
2021-02-19,2,136789,2
2021-02-20,1,11548,2
2021-02-21,1,34838,2
2021-02-22,1,0,2
2021-02-23,1,28571,2
2021-02-24,0,0,2
2021-02-25,1,23801,2
2021-02-26,0,0,2
2021-02-27,1,33903,2
2021-02-28,1,17821,2
2021-03-01,0,0,3
2021-03-02,1,50706,3
2021-03-03,0,0,3
2021-03-04,1,34701,3
2021-03-05,1,34234,3
2021-03-06,1,42139,3
2021-03-07,0,0,3
2021-03-08,0,0,3
2021-03-09,1,82242,3
2021-03-10,1,78664,3
2021-03-11,1,13889,3
2021-03-12,0,0,3
2021-03-13,2,120256,3
2021-03-14,0,0,3
2021-03-15,0,0,3
2021-03-16,1,152861,3
2021-03-17,0,0,3
2021-03-18,1,49413,3
2021-03-19,0,0,3
2021-03-20,1,40014,3
2021-03-21,0,0,3
2021-03-22,2,18608,3
2021-03-23,0,0,3
2021-03-24,1,78686,3
2021-03-25,0,0,3
2021-03-26,0,0,3
2021-03-27,2,104511,3
2021-03-28,1,3397,3
2021-03-29,1,91335,3
2021-03-30,0,0,3
2021-03-31,2,91479,3
2021-04-01,1,40014,4
2021-04-02,2,29426,4
2021-04-03,1,0,4
2021-04-04,1,13757,4
2021-04-05,2,5650,4
2021-04-06,1,40014,4
2021-04-07,1,30144,4
2021-04-08,0,0,4
2021-04-09,2,40014,4
2021-04-10,1,68743,4
2021-04-11,0,0,4
2021-04-12,2,69483,4
2021-04-13,0,0,4
2021-04-14,0,0,4
2021-04-15,0,0,4
2021-04-16,0,0,4
2021-04-17,1,60859,4
2021-04-18,1,77832,4
2021-04-19,2,0,4
2021-04-20,1,28990,4
2021-04-21,1,49795,4
2021-04-22,1,138951,4
2021-04-23,0,0,4
2021-04-24,0,0,4
2021-04-25,1,139037,4
2021-04-26,0,0,4
2021-04-27,1,2190,4
2021-04-28,1,51446,4
2021-04-29,0,0,4
2021-04-30,1,10253,4
2021-05-01,2,84499,5
2021-05-02,1,72985,5
2021-05-03,0,0,5
2021-05-04,0,0,5
2021-05-05,1,11599,5
2021-05-06,2,91854,5
2021-05-07,0,0,5
2021-05-08,0,0,5
2021-05-09,0,0,5
2021-05-10,1,58982,5
2021-05-11,1,31584,5
2021-05-12,0,0,5
2021-05-13,1,78940,5
2021-05-14,0,0,5
2021-05-15,1,11102,5
2021-05-16,1,58569,5
2021-05-17,2,24520,5
2021-05-18,1,0,5
2021-05-19,3,129308,5
2021-05-20,0,0,5
2021-05-21,0,0,5
2021-05-22,1,0,5
2021-05-23,0,0,5
2021-05-24,0,0,5
2021-05-25,1,137902,5
2021-05-26,0,0,5
2021-05-27,1,22213,5
2021-05-28,1,38245,5
2021-05-29,0,0,5
2021-05-30,0,0,5
2021-05-31,2,113606,5
2021-06-01,2,73192,6
2021-06-02,0,0,6
2021-06-03,3,192244,6
2021-06-04,2,0,6
2021-06-05,0,0,6
2021-06-06,2,78583,6
2021-06-07,1,22632,6
2021-06-08,1,13858,6
2021-06-09,1,37021,6
2021-06-10,1,11220,6
2021-06-11,2,23715,6
2021-06-12,1,54139,6
2021-06-13,0,0,6
2021-06-14,1,47455,6
2021-06-15,1,74869,6
2021-06-16,0,0,6
2021-06-17,0,0,6
2021-06-18,0,0,6
2021-06-19,1,27816,6
2021-06-20,1,19000,6
2021-06-21,1,0,6
2021-06-22,2,86387,6
2021-06-23,2,56496,6
2021-06-24,2,46676,6
2021-06-25,0,0,6
2021-06-26,2,19951,6
2021-06-27,1,140124,6
2021-06-28,1,0,6
2021-06-29,0,0,6
2021-06-30,0,0,6
2021-07-01,0,0,7
2021-07-02,0,0,7
2021-07-03,1,40014,7
2021-07-04,0,0,7
2021-07-05,2,39792,7
2021-07-06,0,0,7
2021-07-07,2,59347,7
2021-07-08,1,78511,7
2021-07-09,0,0,7
2021-07-10,0,0,7
2021-07-11,0,0,7
2021-07-12,1,40014,7
2021-07-13,2,136693,7
2021-07-14,0,0,7
2021-07-15,2,133808,7
2021-07-16,0,0,7
2021-07-17,1,9736,7
2021-07-18,0,0,7
2021-07-19,0,0,7
2021-07-20,1,20135,7
2021-07-21,2,53216,7
2021-07-22,0,0,7
2021-07-23,0,0,7
2021-07-24,1,78694,7
2021-07-25,2,67329,7
2021-07-26,0,0,7
2021-07-27,1,0,7
2021-07-28,2,46124,7
2021-07-29,1,72302,7
2021-07-30,0,0,7
2021-07-31,2,101733,7
2021-08-01,0,0,8
2021-08-02,0,0,8
2021-08-03,1,50467,8
2021-08-04,1,0,8
2021-08-05,1,11703,8
2021-08-06,2,78072,8
2021-08-07,1,0,8
2021-08-08,0,0,8
2021-08-09,2,217159,8
2021-08-10,0,0,8
2021-08-11,0,0,8
2021-08-12,0,0,8
2021-08-13,1,40014,8
2021-08-14,1,0,8
2021-08-15,0,0,8
2021-08-16,1,0,8
2021-08-17,1,40014,8
2021-08-18,2,145187,8
2021-08-19,1,0,8
2021-08-20,1,10912,8
2021-08-21,0,0,8
2021-08-22,0,0,8
2021-08-23,1,10217,8
2021-08-24,0,0,8
2021-08-25,3,95101,8
2021-08-26,0,0,8
2021-08-27,1,55033,8
2021-08-28,3,15358,8
2021-08-29,0,0,8
2021-08-30,0,0,8
2021-08-31,1,14411,8
2021-09-01,1,131235,9
2021-09-02,1,49105,9
2021-09-03,1,78668,9
2021-09-04,1,40014,9
2021-09-05,0,0,9
2021-09-06,0,0,9
2021-09-07,1,58921,9
2021-09-08,1,49750,9
2021-09-09,1,5988,9
2021-09-10,0,0,9
2021-09-11,2,78668,9
2021-09-12,0,0,9
2021-09-13,0,0,9
2021-09-14,2,61855,9
2021-09-15,1,17366,9
2021-09-16,0,0,9
2021-09-17,1,36764,9
2021-09-18,1,40014,9
2021-09-19,0,0,9
2021-09-20,1,0,9
2021-09-21,0,0,9
2021-09-22,0,0,9
2021-09-23,1,40014,9
2021-09-24,1,140520,9
2021-09-25,1,2130,9
2021-09-26,3,89004,9
2021-09-27,1,78617,9
2021-09-28,3,40014,9
2021-09-29,1,0,9
2021-09-30,0,0,9
2021-10-01,1,52022,10
2021-10-02,0,0,10
2021-10-03,1,20307,10
2021-10-04,1,140874,10
2021-10-05,0,0,10
2021-10-06,1,9490,10
2021-10-07,3,81450,10
2021-10-08,3,129112,10
2021-10-09,2,28731,10
2021-10-10,0,0,10
2021-10-11,0,0,10
2021-10-12,0,0,10
2021-10-13,1,0,10
2021-10-14,1,4751,10
2021-10-15,3,100859,10
2021-10-16,0,0,10
2021-10-17,1,0,10
2021-10-18,1,40014,10
2021-10-19,1,8329,10
2021-10-20,2,69225,10
2021-10-21,1,134293,10
2021-10-22,1,0,10
2021-10-23,1,0,10
2021-10-24,1,40014,10
